ID,weekend_nights,week_nights,room_type,board_type,n_adults,n_less_12,n_more_12,booked_tour,n_requests,lead_time,purchase_type,n_p_cacellation,n_p_not_cacellation,repeated,price,date,is_canceled
INN34891,2,2,Room_Type 2,half board,0,0,2,0,2,38,Online,0,0,0,144.25,9/16/2018,0
INN33626,0,2,Room_Type 1,full board,2,0,0,0,1,83,Online,0,0,0,100.1,10/25/2018,1
INN11976,0,2,Room_Type 1,full board,2,0,0,0,1,51,Online,0,0,0,91.1,03/11/2018,0
INN21901,0,3,Room_Type 5,half board,3,0,0,0,1,124,Offline,0,0,0,133.05,12/27/2018,0
INN28584,1,4,Room_Type 4,,2,0,0,0,0,12,,0,0,0,,6/13/2018,0
INN31762,0,3,Room_Type 1,half board,2,0,0,0,1,2,Online,0,0,0,140,06/02/2018,0
INN34062,0,3,Room_Type 4,,2,0,0,0,1,20,,0,0,0,,04/12/2018,0
INN03684,0,2,Room_Type 1,half board,2,0,0,0,0,14,Online,0,0,0,90.07,1/26/2018,0
INN33251,2,3,Room_Type 1,half board,2,0,0,0,0,267,Online,0,0,0,138,4/28/2018,1
INN31249,1,3,Room_Type 4,half board,2,0,0,0,0,348,Online,0,0,0,106.7,12/01/2018,1
INN34226,0,2,Room_Type 1,breakfast,2,0,0,0,0,89,Offline,0,0,0,129,9/18/2017,0
INN25367,0,1,Room_Type 1,half board,2,0,0,0,2,76,Online,0,0,0,113.6,12/13/2018,0
INN19498,0,2,Room_Type 1,half board,2,0,0,0,0,294,Offline,0,0,0,95,6/17/2018,1
INN32363,1,1,Room_Type 1,full board,2,0,0,0,1,2,Online,0,0,0,115,12/28/2017,0
INN09636,0,1,Room_Type 2,half board,2,0,2,0,0,18,Online,0,0,0,103.03,03/08/2018,1
INN03123,1,0,Room_Type 1,,2,0,0,0,0,170,,0,0,0,,9/20/2017,0
INN19024,2,1,Room_Type 1,,2,0,0,0,0,,,0,0,0,,10/01/2018,1
INN00918,0,1,Room_Type 1,,1,0,0,0,0,0,Online,0,0,0,89.84,6/23/2018,0
INN25124,1,0,Room_Type 1,,1,0,0,1,0,36,Corporate,0,3,1,87,11/13/2018,0
INN20159,2,0,Room_Type 1,half board,2,0,0,0,2,155,Online,0,0,0,125.3,5/22/2018,0
INN27127,1,2,Room_Type 1,half board,2,0,0,0,1,104,Offline,0,0,0,85,5/20/2018,0
INN27449,0,3,Room_Type 1,half board,2,0,0,0,0,232,Offline,0,0,0,85,10/15/2017,1
INN11461,0,2,Room_Type 1,,2,0,0,0,0,294,Offline,0,0,0,95,6/17/2018,1
INN19592,1,1,Room_Type 1,half board,2,0,0,1,1,5,Corporate,0,0,0,97,12/26/2018,0
INN20977,0,3,Room_Type 1,,2,0,0,0,0,44,,0,0,0,132,10/13/2017,0
INN01440,2,2,Room_Type 1,half board,2,0,0,0,0,65,Offline,0,0,0,101,10/16/2018,0
INN05296,0,3,Room_Type 2,half board,0,1,1,0,0,2,Online,0,0,0,91,2/25/2018,0
INN06584,2,1,Room_Type 1,,2,0,0,0,0,56,Online,0,0,0,127.1,04/03/2018,0
INN17157,1,1,Room_Type 1,,1,0,0,0,0,71,Offline,0,0,0,105,7/18/2018,0
INN14697,2,1,Room_Type 1,,2,0,0,0,0,20,Online,0,0,0,108.33,1/30/2018,0
INN21213,2,2,Room_Type 1,full board,2,0,0,0,2,261,Online,0,0,0,83.75,11/20/2018,1
INN10223,0,3,Room_Type 1,half board,1,0,0,0,0,200,Offline,0,0,0,130,11/01/2018,1
INN11587,1,3,Room_Type 1,full board,2,0,0,0,2,47,Online,0,0,0,94.8,11/17/2018,0
INN03009,0,1,Room_Type 1,,2,0,0,1,0,179,Online,0,0,0,144.2,06/03/2018,0
INN17008,0,2,Room_Type 1,half board,1,0,0,0,1,16,Online,0,0,0,113.17,7/19/2018,0
INN31579,1,2,Room_Type 4,half board,2,0,0,0,0,26,Offline,0,0,0,95,10/12/2017,0
INN27319,1,2,Room_Type 6,half board,2,1,1,0,2,45,Online,0,0,0,227.9,8/22/2018,0
INN13130,0,2,Room_Type 1,full board,2,0,0,0,2,93,Online,0,0,0,99.2,12/06/2018,0
INN14135,0,2,Room_Type 1,breakfast,2,0,0,0,0,351,Offline,0,0,0,135,7/21/2018,1
INN08755,2,1,Room_Type 1,full board,2,0,0,0,1,208,Online,0,0,0,114.5,8/13/2018,1
INN25489,0,3,Room_Type 1,half board,2,0,0,0,1,50,Online,0,0,0,137.9,3/31/2018,0
INN16267,2,1,Room_Type 1,full board,2,0,0,0,0,237,Online,0,0,0,102.5,10/30/2018,1
INN07848,0,2,Room_Type 1,half board,1,0,0,1,0,45,Online,0,0,0,114.5,9/16/2017,0
INN20845,0,1,Room_Type 1,half board,1,0,0,0,0,27,Online,0,0,0,134,9/18/2017,0
INN32417,1,3,Room_Type 1,,2,0,0,0,1,76,,0,0,0,94.8,11/17/2018,1
INN11159,2,0,Room_Type 1,,2,0,0,0,3,87,,0,0,0,99.2,11/13/2018,0
INN32163,1,2,Room_Type 1,half board,2,0,0,0,1,172,Online,0,0,0,140,06/03/2018,0
INN05405,0,1,Room_Type 4,half board,1,0,0,0,1,53,Online,0,0,0,124.4,3/31/2018,0
INN35783,1,0,Room_Type 1,half board,1,0,0,0,0,6,Corporate,0,0,0,85,9/28/2017,0
INN16046,2,3,Room_Type 1,half board,2,0,0,0,2,65,Online,0,0,0,92.63,12/25/2018,0
INN34806,1,2,Room_Type 1,,2,0,0,0,0,202,,0,0,0,,4/22/2018,1
INN34892,0,1,Room_Type 1,,1,0,0,0,0,0,,0,0,0,,1/19/2018,0
INN21405,0,2,Room_Type 6,half board,2,0,1,0,0,186,Online,0,0,0,206.3,8/16/2018,1
INN19067,2,1,Room_Type 1,half board,2,0,1,0,0,72,Online,0,0,0,129.8,11/20/2018,0
INN14003,2,1,Room_Type 1,half board,2,0,0,0,0,100,Offline,0,0,0,95,12/11/2018,0
INN35143,1,0,Room_Type 1,,2,0,0,0,0,22,Offline,0,0,0,100,12/11/2018,0
INN29124,1,2,Room_Type 1,breakfast,2,0,0,0,0,40,Online,0,0,0,190.1,07/11/2018,1
INN13090,1,2,Room_Type 1,half board,2,0,0,0,2,218,Online,0,0,0,138,5/23/2018,1
INN29471,0,2,Room_Type 6,,2,1,1,0,2,3,,0,0,0,240,7/29/2018,0
INN35796,0,2,Room_Type 1,,2,0,0,0,0,,,0,0,0,,12/04/2017,0
INN26950,0,2,Room_Type 1,half board,2,0,0,0,1,57,Online,0,0,0,125.3,4/19/2018,0
INN33128,1,2,Room_Type 1,,2,0,0,0,2,10,Offline,0,0,0,146,9/16/2018,0
INN20875,1,2,Room_Type 1,,2,1,0,0,2,16,,0,0,0,,11/14/2018,0
INN27470,0,0,Room_Type 1,half board,2,0,0,0,1,28,Online,0,0,0,20,10/08/2017,0
INN24222,0,3,Room_Type 1,breakfast,2,0,0,0,0,16,Offline,0,0,0,116,4/26/2018,0
INN09070,2,2,Room_Type 1,,2,0,0,0,1,110,,0,0,0,,5/22/2018,0
INN02180,0,3,Room_Type 4,,2,0,0,0,1,128,,0,0,0,,7/27/2018,0
INN30442,2,2,Room_Type 1,half board,2,0,0,0,0,68,Offline,0,0,0,205,9/25/2017,0
INN16319,0,2,Room_Type 1,breakfast,2,0,0,0,0,36,Offline,0,0,0,141,9/30/2017,0
INN14720,0,3,Room_Type 1,full board,2,0,0,0,2,30,Online,0,0,0,108,11/17/2018,0
INN12419,0,3,Room_Type 4,half board,2,0,0,0,0,128,Online,0,0,0,131.3,4/28/2018,0
INN11056,1,2,Room_Type 1,half board,2,0,1,0,1,228,Online,0,0,0,141.5,08/08/2018,1
INN10003,1,1,Room_Type 1,half board,2,0,0,0,0,330,Offline,0,0,0,82.8,06/04/2018,1
INN13250,1,2,Room_Type 1,half board,2,0,0,0,0,15,Online,0,0,0,120.87,5/30/2018,1
INN17388,1,1,Room_Type 1,,2,0,1,0,0,80,Online,0,0,0,168.5,4/23/2018,1
INN03388,1,0,Room_Type 4,,3,0,0,1,2,86,,0,0,0,,7/24/2018,0
INN01572,2,0,Room_Type 1,breakfast,2,0,0,0,0,330,Online,0,0,0,130,4/17/2018,1
INN26626,1,1,Room_Type 6,half board,2,0,2,1,2,3,Online,0,0,0,245,08/06/2018,0
INN23136,1,5,Room_Type 1,full board,2,0,0,0,1,104,Online,0,0,0,115.2,4/26/2018,0
INN10165,2,2,Room_Type 4,half board,2,0,0,0,1,152,Online,0,0,0,103.12,5/15/2018,0
INN07304,0,2,Room_Type 1,breakfast,2,0,0,0,0,89,Offline,0,0,0,129,9/18/2017,0
INN22532,0,1,Room_Type 1,half board,2,0,0,0,2,3,Online,0,0,0,121,3/30/2018,0
INN15701,1,0,Room_Type 1,half board,1,0,0,0,0,9,Corporate,0,0,0,85,10/12/2017,0
INN07241,1,1,Room_Type 1,,2,0,0,0,1,0,Online,0,0,0,131,6/13/2018,0
INN06126,1,3,Room_Type 1,,2,0,0,0,0,,,0,0,0,,6/13/2018,0
INN13447,0,4,Room_Type 4,,2,0,0,0,0,101,Online,0,0,0,152.6,5/24/2018,1
INN25508,0,2,Room_Type 1,,2,0,0,0,1,29,Online,0,0,0,100.85,09/03/2017,0
INN12667,0,3,Room_Type 1,,2,0,0,0,1,36,Online,0,0,0,87.5,1/28/2018,0
INN03740,2,0,Room_Type 1,half board,2,0,0,0,1,12,Offline,0,0,0,72,12/27/2017,0
INN06245,0,2,Room_Type 1,half board,2,0,0,0,1,22,Online,0,0,0,140,11/01/2018,0
INN02485,2,4,Room_Type 1,half board,2,0,0,0,0,144,Online,0,0,0,88,11/16/2018,1
INN20854,1,2,Room_Type 1,half board,2,0,0,0,0,80,Offline,0,0,0,95,10/09/2017,1
INN01504,1,1,Room_Type 1,,2,0,0,0,0,63,,0,0,0,,4/18/2018,0
INN11557,0,1,Room_Type 4,half board,2,0,0,0,1,14,Online,0,0,0,175,8/25/2018,0
INN20117,0,3,Room_Type 1,half board,1,0,0,0,0,200,Offline,0,0,0,130,11/01/2018,1
INN12246,0,1,Room_Type 1,full board,2,0,0,0,0,21,Online,0,0,0,117,3/16/2018,1
INN00982,0,2,Room_Type 4,half board,3,0,0,0,3,3,Online,0,0,0,189,3/23/2018,0
INN35535,0,3,Room_Type 1,,2,0,0,0,0,192,,0,0,0,,12/30/2017,0
INN03319,0,3,Room_Type 1,,2,0,0,0,0,244,Online,0,0,0,116.3,08/09/2018,1
INN06270,0,1,Room_Type 1,,2,0,0,0,1,18,Online,0,0,0,109,6/23/2018,1
INN25412,2,0,Room_Type 4,half board,2,0,0,0,1,64,Online,0,0,0,116.3,2/28/2018,1
INN24191,0,2,Room_Type 1,half board,2,0,0,0,1,0,Complementary,0,5,1,20,10/28/2017,0
INN04348,2,1,Room_Type 1,,2,0,0,0,0,40,,0,0,0,,10/09/2018,1
INN22623,0,1,Room_Type 1,full board,2,0,0,0,0,11,Online,0,0,0,109,04/08/2018,1
INN07773,0,4,Room_Type 4,half board,3,0,0,0,0,128,Online,0,0,0,172.1,8/24/2018,1
INN18326,0,1,Room_Type 4,breakfast,2,0,0,0,1,23,Online,0,0,0,224,08/10/2018,0
INN08461,2,4,Room_Type 6,half board,2,1,1,0,1,114,Online,0,0,0,176.45,10/29/2018,1
INN23284,0,3,Room_Type 1,full board,2,0,0,0,1,24,Online,0,0,0,154.1,9/22/2018,0
INN09156,0,3,Room_Type 1,,2,0,0,0,0,50,Offline,0,0,0,95,11/02/2018,0
INN11562,0,3,Room_Type 4,half board,3,0,0,0,0,144,Online,0,0,0,160.7,7/28/2018,0
INN29843,1,0,Room_Type 1,half board,2,0,0,0,0,15,Offline,0,0,0,92,10/04/2017,0
INN18939,1,1,Room_Type 1,,2,0,0,0,1,30,,0,0,0,,10/10/2018,0
INN11414,0,3,Room_Type 1,,2,0,0,0,0,45,,0,0,0,,10/13/2018,0
INN04516,0,3,Room_Type 1,half board,1,0,0,0,0,86,Offline,0,0,0,140,6/14/2018,0
INN22316,0,4,Room_Type 6,half board,2,0,2,0,1,0,Online,0,0,0,241,05/03/2018,0
INN34867,2,0,Room_Type 1,half board,1,0,0,0,1,16,Online,0,0,0,107.78,9/20/2017,0
INN27243,2,2,Room_Type 1,half board,2,0,0,0,2,9,Online,0,0,0,158.5,10/30/2018,0
INN04967,0,1,Room_Type 1,full board,2,0,0,0,0,221,Online,0,0,0,118.1,10/12/2018,1
INN27714,1,1,Room_Type 1,half board,1,0,0,0,3,5,Online,0,0,0,148,8/17/2017,0
INN31992,2,2,Room_Type 1,,1,0,0,0,0,125,,0,0,0,96.5,4/15/2018,1
INN28025,2,1,Room_Type 4,half board,2,0,0,0,2,23,Online,0,0,0,139.33,11/12/2018,0
INN13110,0,3,Room_Type 4,half board,2,0,0,0,1,64,Online,0,0,0,154.4,06/09/2018,1
INN14217,0,2,Room_Type 5,half board,2,0,0,0,1,39,Complementary,0,0,0,95,11/15/2018,0
INN28376,2,2,Room_Type 1,,1,0,0,0,0,3,Offline,0,0,0,86.88,5/15/2018,0
INN19635,0,3,Room_Type 1,half board,2,0,0,0,2,2,Online,0,0,0,172,09/09/2017,0
INN21638,0,1,Room_Type 1,half board,1,0,0,1,0,34,Corporate,0,0,0,87,7/14/2018,0
INN17703,0,2,Room_Type 1,half board,2,0,0,0,0,251,Online,0,0,0,120.8,8/19/2018,1
INN23235,0,2,Room_Type 1,half board,1,0,0,0,0,51,Corporate,0,0,0,85,9/15/2017,0
INN00458,0,3,Room_Type 1,,1,0,0,0,0,3,Online,0,0,0,107.78,5/31/2018,0
INN34826,2,1,Room_Type 1,breakfast,2,0,0,0,0,132,Offline,0,0,0,114.5,7/25/2017,1
INN18189,2,2,Room_Type 1,full board,1,0,0,0,1,26,Online,0,0,0,129,10/29/2018,0
INN14307,0,5,Room_Type 4,half board,2,0,0,0,1,58,Online,0,0,0,160.4,05/10/2018,0
INN32715,0,1,Room_Type 1,half board,1,0,0,0,1,3,Online,0,0,0,99,1/21/2018,0
INN23232,0,3,Room_Type 4,,3,0,0,0,1,59,,0,0,0,194.6,3/30/2018,0
INN05674,2,3,Room_Type 6,breakfast,2,0,2,0,2,182,Online,0,0,0,237.6,8/19/2018,1
INN28257,0,4,Room_Type 1,,2,0,0,0,0,66,,0,0,0,108,11/02/2018,0
INN28919,0,2,Room_Type 4,,2,0,0,0,2,23,,0,0,0,,9/29/2018,0
INN21779,1,0,Room_Type 1,half board,1,0,0,0,2,9,Online,0,0,0,111,11/16/2017,0
INN33663,0,2,Room_Type 1,,1,0,0,0,0,384,,0,0,0,,8/18/2018,1
INN13254,0,2,Room_Type 1,,1,0,0,0,0,416,,0,0,0,,9/13/2018,0
INN21149,0,3,Room_Type 1,half board,2,0,0,0,1,136,Online,0,0,0,125.3,07/12/2018,0
INN09108,0,1,Room_Type 1,half board,1,0,0,0,1,6,Online,0,0,0,99,02/02/2018,0
INN29046,2,1,Room_Type 1,half board,2,0,0,0,1,35,Online,0,0,0,165,05/08/2018,0
INN33498,1,3,Room_Type 4,half board,2,0,0,0,1,83,Online,0,0,0,122.1,5/30/2018,0
INN18794,0,3,Room_Type 4,half board,2,0,0,0,1,4,Corporate,0,5,1,114,11/10/2018,0
INN21714,0,2,Room_Type 4,,3,0,0,0,0,245,Online,0,0,0,161.3,10/07/2018,1
INN11067,0,3,Room_Type 1,half board,2,0,0,0,0,520,Offline,0,0,0,90,09/08/2018,1
INN31648,2,3,Room_Type 1,half board,2,0,0,0,0,348,Online,0,0,0,110.95,10/20/2018,1
INN05336,1,3,Room_Type 1,half board,2,0,0,0,2,242,Online,0,0,0,139.85,09/08/2018,1
INN06342,0,3,Room_Type 1,,2,0,0,0,0,365,,0,0,0,109,11/03/2018,1
INN08212,0,2,Room_Type 1,half board,1,0,0,0,0,8,Corporate,2,10,1,85,11/17/2017,0
INN28335,0,1,Room_Type 1,half board,1,0,0,0,0,71,Offline,0,0,0,100,1/28/2018,0
INN20251,1,1,Room_Type 1,,2,0,0,0,2,3,,0,0,0,,6/13/2018,0
INN15199,0,3,Room_Type 1,half board,1,0,0,0,0,70,Offline,0,0,0,101,1/27/2018,0
INN30542,2,1,Room_Type 1,half board,2,0,0,0,0,11,Online,0,0,0,143.33,06/12/2018,1
INN02050,0,2,Room_Type 1,,2,0,0,0,0,44,Offline,0,0,0,95.6,10/13/2017,0
INN31861,2,1,Room_Type 1,,1,0,0,0,1,14,,0,0,0,82.37,12/13/2017,0
INN09046,0,3,Room_Type 1,half board,2,0,0,0,1,71,Online,0,0,0,129.8,8/31/2018,0
INN35253,0,4,Room_Type 4,half board,2,0,0,0,0,0,Offline,0,0,0,75,3/15/2018,0
INN17062,0,3,Room_Type 6,half board,2,2,0,0,0,161,Online,0,0,0,218.9,5/26/2018,1
INN16036,2,2,Room_Type 4,half board,2,0,0,0,1,168,Online,0,0,0,147.71,6/19/2018,0
INN20927,0,2,Room_Type 1,half board,2,0,0,0,0,212,Online,0,0,0,128.9,10/07/2018,1
INN27640,0,0,Room_Type 2,half board,1,0,1,0,1,27,Complementary,0,0,0,20,11/26/2018,0
INN28986,1,2,Room_Type 1,half board,2,0,0,0,1,128,Online,0,0,0,138.8,10/07/2018,1
INN32402,0,3,Room_Type 4,,3,0,0,0,0,192,,0,0,0,,7/14/2018,1
INN26936,0,1,Room_Type 1,,1,0,0,0,0,0,,1,3,1,99,12/06/2018,0
INN32528,2,2,Room_Type 1,half board,2,0,0,0,0,148,Online,0,0,0,117.33,07/02/2018,1
INN19456,0,2,Room_Type 1,,2,0,0,0,2,35,,0,0,0,,10/05/2018,0
INN25102,0,2,Room_Type 1,half board,2,0,0,0,0,172,Online,0,0,0,97.03,4/22/2018,0
INN23103,1,1,Room_Type 1,breakfast,2,0,0,0,1,297,Offline,0,0,0,135,06/06/2018,1
INN13614,1,3,Room_Type 1,,1,0,0,0,0,16,,0,0,0,,10/19/2017,0
INN00450,1,1,Room_Type 1,,2,0,0,0,1,297,,0,0,0,,06/06/2018,1
INN09858,2,3,Room_Type 1,,2,0,0,0,1,66,,0,0,0,,11/24/2018,0
INN32974,1,2,Room_Type 1,full board,1,0,0,0,1,4,Online,0,0,0,153,10/19/2017,0
INN03365,2,2,Room_Type 1,,2,0,0,0,1,51,,0,0,0,,12/09/2018,0
INN22010,2,2,Room_Type 1,half board,2,0,0,0,1,6,Online,0,0,0,120.87,5/15/2018,0
INN27290,1,4,Room_Type 1,half board,2,0,0,0,1,41,Offline,0,0,0,86,2/17/2018,0
INN27213,0,2,Room_Type 1,half board,2,0,0,0,0,36,Offline,0,0,0,160,06/02/2018,0
INN14876,1,3,Room_Type 1,half board,2,0,0,0,0,300,Offline,0,0,0,115,9/26/2018,1
INN12842,1,1,Room_Type 1,,2,0,0,0,1,220,Online,0,0,0,125.3,08/08/2018,1
INN01770,0,4,Room_Type 4,half board,3,0,0,0,1,216,Online,0,0,0,150.05,08/10/2018,1
INN34968,2,1,Room_Type 1,half board,1,0,0,0,0,140,Offline,0,0,0,101.67,2/28/2018,0
INN31636,2,0,Room_Type 1,,2,0,0,0,1,124,,0,0,0,,05/01/2018,1
INN17489,1,0,Room_Type 1,,2,0,0,0,0,15,Offline,0,0,0,92,10/04/2017,0
INN05136,0,4,Room_Type 1,full board,2,0,0,0,0,161,Online,0,0,0,109.25,7/13/2018,0
INN33509,0,4,Room_Type 1,half board,2,0,0,0,1,12,Online,0,0,0,113,2/24/2018,0
INN22403,0,3,Room_Type 1,half board,3,0,0,0,0,83,Online,0,0,0,157.7,04/07/2018,1
INN29616,0,2,Room_Type 4,half board,1,0,0,0,0,53,Online,0,0,0,123.95,3/17/2018,0
INN00001,2,5,Room_Type 1,half board,1,0,1,0,0,269,Offline,0,0,0,108,10/02/2015,0
INN33487,2,5,Room_Type 1,half board,2,0,0,0,1,0,Online,0,0,0,110.1,12/06/2018,0
INN13801,0,2,Room_Type 1,full board,2,0,0,0,0,68,Online,0,0,0,136.1,5/13/2018,1
INN09723,0,2,Room_Type 1,,1,0,0,0,2,26,,0,0,0,,9/15/2018,0
INN30862,1,3,Room_Type 1,half board,2,0,0,0,1,50,Online,0,0,0,141.73,4/28/2018,0
INN18751,0,1,Room_Type 1,,1,0,0,0,0,64,Offline,0,0,0,140,10/14/2018,0
INN27486,1,2,Room_Type 4,half board,2,0,0,0,2,53,Online,0,0,0,130.13,11/04/2018,0
INN06288,0,3,Room_Type 1,half board,2,0,0,0,0,365,Online,0,0,0,109,11/03/2018,1
INN12910,0,1,Room_Type 1,full board,2,0,0,0,0,21,Online,0,0,0,117,3/19/2018,0
INN02558,2,1,Room_Type 1,half board,2,0,0,0,0,244,Online,0,0,0,146.9,09/10/2018,1
INN34672,0,2,Room_Type 1,breakfast,1,0,0,0,0,8,Online,0,0,0,20,12/10/2017,0
INN32943,1,2,Room_Type 1,full board,2,0,0,0,0,189,Online,0,0,0,128,10/03/2018,1
INN32678,1,2,Room_Type 1,half board,2,0,0,0,0,80,Offline,0,0,0,95,10/09/2017,1
INN02922,1,2,Room_Type 1,,2,0,0,0,1,23,,0,0,0,,9/23/2018,0
INN06900,0,3,Room_Type 4,half board,2,0,0,0,2,110,Online,0,0,0,152.3,10/20/2018,1
INN30670,0,2,Room_Type 4,half board,1,0,0,0,1,84,Online,0,0,0,147.8,4/22/2018,1
INN05550,0,1,Room_Type 1,,1,0,0,0,0,2,Online,0,0,0,109,08/06/2017,1
INN16594,1,2,Room_Type 4,half board,2,0,0,0,0,114,Online,0,0,0,88.2,04/11/2018,0
INN01009,0,2,Room_Type 1,,2,0,0,0,1,2,,0,0,0,119.33,8/24/2018,0
INN28719,2,1,Room_Type 1,half board,2,0,0,0,0,108,Offline,0,0,0,95,05/08/2018,0
INN10554,0,1,Room_Type 1,half board,2,0,0,0,2,0,Online,0,0,0,142,8/27/2017,0
INN31492,2,0,Room_Type 1,half board,2,1,0,0,1,125,Online,0,0,0,129.8,12/04/2018,1
INN08612,2,4,Room_Type 1,half board,2,0,0,0,1,140,Online,0,0,0,108.4,12/23/2018,0
INN08075,0,2,Room_Type 1,full board,2,0,0,0,2,8,Online,0,0,0,89.5,01/12/2018,0
INN15653,2,1,Room_Type 1,,2,0,0,0,0,174,,0,0,0,,01/03/2018,0
INN21476,0,1,Room_Type 4,half board,2,0,0,0,0,38,Online,0,0,0,152.6,6/16/2018,1
INN14046,1,2,Room_Type 1,,2,0,0,0,1,104,,0,0,0,,5/20/2018,0
INN32728,0,3,Room_Type 1,half board,1,0,0,0,0,17,Offline,0,0,0,110,8/25/2018,0
INN05166,1,1,Room_Type 4,,2,0,0,0,1,9,Online,0,0,0,235,11/07/2018,0
INN17462,0,2,Room_Type 1,,2,0,0,0,0,35,Corporate,0,0,0,105,12/02/2018,0
INN07544,0,4,Room_Type 7,half board,2,1,1,0,2,10,Online,0,0,0,179.75,09/01/2017,0
INN10718,0,3,Room_Type 1,half board,2,0,0,0,1,131,Online,0,0,0,86.49,10/25/2018,0
INN28737,2,5,Room_Type 4,,3,0,0,0,1,171,,0,0,0,,6/28/2018,0
INN31415,2,2,Room_Type 1,full board,2,0,0,0,1,42,Online,0,0,0,104.35,2/19/2018,0
INN29258,0,2,Room_Type 1,breakfast,2,0,0,0,0,76,Offline,0,0,0,136,09/04/2017,0
INN08723,0,3,Room_Type 4,half board,2,0,0,0,2,208,Online,0,0,0,124.4,10/25/2018,1
INN04751,0,2,Room_Type 1,,2,0,0,0,0,0,Offline,0,0,0,129,8/14/2017,0
INN24084,1,2,Room_Type 1,,1,0,0,0,0,48,,0,0,0,,10/19/2017,1
INN01558,0,3,Room_Type 1,half board,2,0,0,0,1,326,Online,0,0,0,121.33,9/21/2018,1
INN04454,1,2,Room_Type 1,,2,0,0,0,0,366,Online,0,0,0,109,11/04/2018,1
INN26370,0,2,Room_Type 1,full board,2,0,0,0,2,23,Online,0,0,0,101,2/23/2018,0
INN32874,2,4,Room_Type 6,half board,2,1,1,0,1,52,Online,0,0,0,186.5,10/21/2017,0
INN16260,0,2,Room_Type 1,half board,2,0,0,0,3,89,Online,0,0,0,109.25,9/15/2017,0
INN34138,0,2,Room_Type 1,,2,1,0,0,2,2,Online,0,0,0,199,5/27/2018,0
INN04007,1,2,Room_Type 1,,2,0,0,0,0,,,0,0,0,,9/19/2018,1
INN16064,0,2,Room_Type 6,half board,2,1,1,0,2,186,Online,0,0,0,163.07,8/26/2018,1
INN25311,1,4,Room_Type 1,half board,2,0,0,0,0,178,Offline,0,0,0,87,12/30/2017,0
INN30132,0,1,Room_Type 1,,2,0,0,0,1,63,,0,0,0,92.76,10/23/2017,0
INN19756,2,3,Room_Type 1,half board,2,0,0,0,0,231,Offline,0,0,0,39.15,9/25/2017,1
INN19121,1,1,Room_Type 4,,2,1,0,0,0,134,,0,0,0,,8/13/2018,0
INN28390,2,9,Room_Type 1,half board,2,0,0,0,2,51,Online,0,0,0,141.78,11/01/2018,0
INN21138,0,3,Room_Type 1,,2,0,0,0,0,124,Offline,0,0,0,100,05/04/2018,0
INN28236,1,1,Room_Type 1,half board,2,0,0,0,0,72,Offline,0,0,0,85,9/21/2017,0
INN11224,0,2,Room_Type 1,breakfast,2,0,0,0,1,416,Offline,0,0,0,135,9/13/2018,1
INN22734,0,1,Room_Type 1,,2,0,0,1,2,6,,0,0,0,,2/27/2018,0
INN18697,2,1,Room_Type 4,,2,0,0,1,2,88,,0,0,0,160.4,08/06/2018,0
INN05285,0,1,Room_Type 1,,1,0,0,0,1,0,Complementary,0,4,1,20,10/25/2018,0
INN05805,0,2,Room_Type 1,,2,0,0,0,0,378,Offline,0,0,0,72,12/02/2018,0
INN05563,0,3,Room_Type 1,half board,1,0,0,0,0,92,Online,0,0,0,146.9,5/17/2018,0
INN21022,1,3,Room_Type 1,half board,2,0,0,0,1,12,Offline,0,0,0,83.58,03/10/2018,0
INN19128,0,1,Room_Type 1,half board,1,0,0,0,0,0,Offline,0,0,0,85,12/21/2018,0
INN10274,0,2,Room_Type 4,half board,2,0,0,0,0,104,Online,0,0,0,147.8,4/20/2018,1
INN32331,2,1,Room_Type 4,,2,0,0,0,1,159,Online,0,0,0,134.3,5/15/2018,0
INN01276,0,2,Room_Type 4,half board,2,0,1,0,2,52,Complementary,0,0,0,40,11/25/2018,0
INN10779,0,1,Room_Type 1,,1,0,0,0,0,12,,0,1,1,,02/04/2018,0
INN17181,1,2,Room_Type 1,breakfast,2,0,0,0,0,502,Offline,0,0,0,127,9/26/2018,1
INN18051,2,1,Room_Type 4,half board,3,0,0,1,1,8,Online,0,0,0,169.33,04/02/2018,0
INN15798,1,2,Room_Type 1,half board,2,0,0,0,0,6,Offline,0,0,0,110,10/19/2017,0
INN17217,0,1,Room_Type 1,half board,2,0,0,0,0,2,Online,0,0,0,140,11/23/2018,0
INN13138,1,3,Room_Type 1,full board,2,0,0,0,2,184,Online,0,0,0,100.75,6/30/2018,0
INN00218,2,5,Room_Type 4,half board,2,1,0,0,1,94,Online,0,0,0,106.32,3/20/2018,0
INN25600,0,1,Room_Type 1,half board,2,1,0,0,0,234,Online,0,0,0,141.5,8/13/2018,1
INN15812,1,4,Room_Type 4,,3,0,0,1,2,93,,0,0,0,,07/04/2018,0
INN00265,2,1,Room_Type 1,half board,1,0,0,0,0,112,Online,0,0,0,135,10/15/2018,1
INN13416,0,1,Room_Type 1,half board,1,0,0,0,0,59,Corporate,0,0,0,85,9/22/2017,0
INN14600,0,1,Room_Type 1,,2,0,0,0,0,53,,0,0,0,,07/08/2018,0
INN10528,1,3,Room_Type 1,half board,2,0,0,0,0,252,Offline,0,0,0,92.75,10/08/2017,0
INN10173,1,3,Room_Type 4,half board,3,0,0,0,0,118,Online,0,0,0,131.69,12/26/2018,0
